Threshold,BiMo-0.05,BiMo-0.1,BiMo-0.15,BiMo-0.2,BiMo-0.25,BiMo-0.3,BiMo-0.35,BiMo-0.4,BiMo-0.45,BiMo-0.5,BiMo-0.55,BiMo-0.6,BiMo-0.65,BiMo-0.7,BiMo-0.75,BiMo-0.8,BiMo-0.9,BiMo-0.95,BiMo-1.0,BiMo-0.85
9%=0.09,0.666666687,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.666666687,0.833333313
10%=0.1,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313
11%=0.11,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,1,0.833333313,0.833333313,1,1,1,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313,0.833333313
12%=0.12,0.833333313,0.833333313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333313,0.833333313,0.833333313
13%=0.13,0.833333313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333313,0.833333313
14%=0.14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333313,0.833333313
15%=0.15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833333313,0.833333313
1%=0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2%=0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3%=0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4%=0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5%=0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6%=0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7%=0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8%=0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9%=0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10%=0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11%=0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12%=0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13%=0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027028
14%=0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027028
15%=0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027028
