ant_main(10),h-index,a-index,k-core,ForwardPageRank-Sora,ForwardBackPageRank-Sora,g-core,MinClass,TSEPageRank,LiuPageRank,TSEPageRank_v15,iFit,TSPrideWithMotifCoreness
10,0.16666666666666666,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
11,0.16666666666666666,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
12,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
13,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.1111111111111111
14,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.1111111111111111
15,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.1111111111111111
16,0.3333333333333333,0.0,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.16666666666666666
17,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.16666666666666666
18,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
19,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
20,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2222222222222222
21,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2222222222222222
22,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2222222222222222
23,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2222222222222222
24,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.2222222222222222
25,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.2222222222222222
26,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222
27,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.2777777777777778,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222
28,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.3888888888888889,0.2777777777777778,0.2777777777777778,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222
29,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.3888888888888889,0.2777777777777778,0.2777777777777778,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.2777777777777778
30,0.3333333333333333,0.0,0.16666666666666666,0.2777777777777778,0.2777777777777778,0.3888888888888889,0.2777777777777778,0.2777777777777778,0.16666666666666666,0.2222222222222222,0.2777777777777778,0.2777777777777778
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
3,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111
4,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222
5,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
6,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222
7,0.3333333333333333,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222
8,0.3333333333333333,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222
9,0.3333333333333333,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222
10,0.3333333333333333,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222
11,0.4444444444444444,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333
12,0.4444444444444444,0.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333
13,0.4444444444444444,0.0,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.4444444444444444
14,0.4444444444444444,0.0,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.4444444444444444
15,0.5555555555555556,0.0,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556
16,0.5555555555555556,0.0,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556
17,0.5555555555555556,0.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.6666666666666666
18,0.5555555555555556,0.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666
19,0.5555555555555556,0.0,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.6666666666666666
20,0.5555555555555556,0.0,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.6666666666666666
21,0.5555555555555556,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666
22,0.5555555555555556,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666
23,0.5555555555555556,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666
24,0.6666666666666666,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666
25,0.6666666666666666,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.7777777777777778
26,0.6666666666666666,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.7777777777777778
27,0.6666666666666666,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.7777777777777778
28,0.6666666666666666,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778
29,0.6666666666666666,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778
30,0.6666666666666666,0.0,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
3,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
4,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
5,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142
6,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142
7,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142
8,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142
9,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
10,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427
11,0.07142857142857142,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427
12,0.2857142857142857,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427
13,0.2857142857142857,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427
14,0.2857142857142857,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857
15,0.2857142857142857,0.0,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.35714285714285715
16,0.2857142857142857,0.0,0.07142857142857142,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.35714285714285715
17,0.2857142857142857,0.0,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.35714285714285715
18,0.2857142857142857,0.0,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.35714285714285715
19,0.2857142857142857,0.0,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.35714285714285715
20,0.35714285714285715,0.0,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.35714285714285715
21,0.35714285714285715,0.0,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.35714285714285715
22,0.35714285714285715,0.0,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.35714285714285715
23,0.35714285714285715,0.0,0.42857142857142855,0.21428571428571427,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.35714285714285715
24,0.35714285714285715,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.35714285714285715
25,0.35714285714285715,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.35714285714285715
26,0.35714285714285715,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.35714285714285715
27,0.35714285714285715,0.0,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.35714285714285715,0.42857142857142855,0.35714285714285715
28,0.6428571428571429,0.0,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.35714285714285715
29,0.6428571428571429,0.0,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.35714285714285715
30,0.6428571428571429,0.0,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.42857142857142855,0.35714285714285715,0.35714285714285715,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.35714285714285715
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664
6,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664
7,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664
8,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664
9,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.08333333333333333
10,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333
11,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333
12,0.0,0.041666666666666664,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333
13,0.0,0.041666666666666664,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333
14,0.0,0.041666666666666664,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.08333333333333333
15,0.0,0.041666666666666664,0.0,0.20833333333333334,0.20833333333333334,0.0,0.0,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.08333333333333333
16,0.0,0.041666666666666664,0.0,0.25,0.25,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.08333333333333333
17,0.0,0.041666666666666664,0.0,0.25,0.25,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.08333333333333333
18,0.0,0.041666666666666664,0.0,0.25,0.25,0.0,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.125
19,0.0,0.041666666666666664,0.0,0.2916666666666667,0.2916666666666667,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.125
20,0.0,0.08333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.125
21,0.0,0.08333333333333333,0.0,0.375,0.375,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.125
22,0.0,0.08333333333333333,0.0,0.375,0.375,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.125
23,0.0,0.08333333333333333,0.0,0.375,0.375,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.125,0.041666666666666664,0.0,0.125
24,0.125,0.08333333333333333,0.125,0.375,0.375,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.125,0.041666666666666664,0.0,0.125
25,0.125,0.08333333333333333,0.125,0.375,0.375,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.0,0.125
26,0.125,0.08333333333333333,0.125,0.375,0.375,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.0,0.125
27,0.125,0.08333333333333333,0.125,0.375,0.375,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.0,0.125
28,0.125,0.08333333333333333,0.125,0.375,0.375,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.041666666666666664,0.0,0.16666666666666666
29,0.16666666666666666,0.08333333333333333,0.125,0.375,0.375,0.041666666666666664,0.08333333333333333,0.08333333333333333,0.20833333333333334,0.041666666666666664,0.0,0.16666666666666666
30,0.16666666666666666,0.08333333333333333,0.125,0.375,0.375,0.041666666666666664,0.125,0.08333333333333333,0.20833333333333334,0.041666666666666664,0.041666666666666664,0.20833333333333334
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
5,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111
6,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
7,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
8,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111
9,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111
10,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111
11,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111
12,0.2222222222222222,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111
13,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222
14,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.2222222222222222
15,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.2222222222222222
16,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333
17,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333
18,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333
19,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333
20,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333
21,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333
22,0.3333333333333333,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333
23,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333
24,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333
25,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333
26,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333
27,0.3333333333333333,0.0,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333
28,0.3333333333333333,0.0,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.3333333333333333
29,0.3333333333333333,0.0,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.3333333333333333
30,0.3333333333333333,0.0,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.3333333333333333
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.034482758620689655,0.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.0,0.0
3,0.06896551724137931,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.0
4,0.06896551724137931,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.0,0.034482758620689655,0.034482758620689655,0.0
5,0.06896551724137931,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655
